session_id,correct Q1,correct Q2,correct Q3,correct Q4,correct Q5,correct Q6,correct Q7,correct Q8,correct Q9,correct Q10,correct Q11,correct Q12,correct Q13,correct Q14,correct Q15,correct Q16,correct Q17,correct Q18
21010219343751824_q1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
21010219425953310_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
21010219525155910_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21010220125181850_q1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1
21010220245993144_q1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
21010220321830176_q1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1
21010221192731290_q1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
21010221333054108_q1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1
21010221383872756_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
21010221561698948_q1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1
21010223222560876_q1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1
21010304415056110_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21010306385428380_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010307171565696_q1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
21010307323332544_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
21010307375613804_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21010307412884610_q1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
21010307433412108_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21010307530380068_q1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1
21010307561995388_q1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1
21010308020282960_q1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
21010308112765868_q1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1
21010308135029960_q1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
21010308161452536_q1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1
21010308161628650_q1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1
21010308162607156_q1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1
21010308182767850_q1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1
21010308214862356_q1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
21010308221321656_q1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1
21010308222582664_q1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1
21010308261835296_q1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1
21010308265316864_q1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1
21010308305241140_q1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1
21010308314514764_q1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1
21010308322101440_q1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
21010308330398412_q1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1
21010308351216948_q1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1
21010308391601176_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
21010308403592132_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21010308415409870_q1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010308465746416_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010308470411184_q1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
21010308493662164_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010308505487316_q1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
21010308520712560_q1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1
21010308524370790_q1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
21010308533845256_q1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1
21010308552312440_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
21010308575216010_q1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1
21010308591034160_q1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
21010309000196250_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21010309001742670_q1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
21010309023240076_q1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
21010309025865924_q1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1
21010309055755750_q1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1
21010309055854628_q1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1
21010309072379244_q1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
21010309074579452_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
21010309091275572_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21010309091632788_q1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
21010309104344468_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
21010309104781588_q1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1
21010309112802052_q1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
21010309151152130_q1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
21010309153969344_q1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1
21010309185197932_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
21010309200213344_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
21010309210365372_q1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
21010309215228900_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1
21010309254223704_q1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1
21010309255096584_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21010309261211544_q1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1
21010309343476044_q1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
21010309343524090_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
21010309345243716_q1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1
21010309363416810_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
21010309371360212_q1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
21010309382781868_q1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1
21010309384515984_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
21010309390269984_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21010309394335084_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
21010309410399284_q1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1
21010309413304380_q1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
21010309431135788_q1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
21010309440940670_q1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
21010309460179452_q1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1
21010309464036070_q1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
21010309470518676_q1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
21010309475282896_q1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
21010309480118744_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
21010309490952370_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
21010309500247856_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
21010309511581292_q1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1
21010309544854970_q1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1
21010309552005720_q1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
21010309552572304_q1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
21010309552622344_q1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
21010309561853204_q1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1
21010309575471264_q1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
21010310011154560_q1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
21010310023834144_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21010310024061560_q1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1
21010310030213350_q1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21010310032320104_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
21010310054286580_q1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1
21010310064337376_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010310073027892_q1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1
21010310080021056_q1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
21010310091026664_q1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1
21010310132552730_q1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
21010310153479624_q1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
21010310162137956_q1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1
21010310174846732_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
21010310210997136_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21010310213875400_q1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
21010310214716150_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
21010310214750972_q1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1
21010310215196044_q1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1
21010310232882156_q1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
21010310244806852_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
21010310245523670_q1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1
21010310245627720_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1
21010310251860120_q1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
21010310253755684_q1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0
21010310262985908_q1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1
21010310273633136_q1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1
21010310275868176_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1
21010310324046536_q1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
21010310361852610_q1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1
21010310373410744_q1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0
21010310395200944_q1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
21010310395804356_q1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1
21010310410679630_q1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1
21010310435661450_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
21010310451056460_q1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0
21010310460043660_q1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1
21010310521274184_q1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1
21010310521385816_q1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
21010310550918024_q1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1
21010310551320240_q1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1
21010310555122004_q1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1
21010310563387868_q1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
21010310564546176_q1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
21010310572989460_q1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1
21010310580069130_q1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1
21010310580839250_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1
21010311001475480_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1
21010311004907020_q1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0
21010311042625390_q1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
21010311070017508_q1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1
21010311071732144_q1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1
21010311084554230_q1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1
21010311090582790_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1
21010311093819744_q1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1
21010311095964704_q1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1
21010311103807760_q1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1
21010311105036600_q1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
21010311111950780_q1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1
21010311121482030_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21010311141699910_q1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1
21010311145509204_q1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
21010311162178970_q1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
21010311174062864_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1
21010311181800360_q1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
21010311181854916_q1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1
21010311191131410_q1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1
21010311202071856_q1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1
21010311215990776_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21010311233721948_q1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1
21010311241147480_q1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
21010311250875810_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
21010311254872144_q1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1
21010311270764692_q1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1
21010311270881144_q1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
21010311312363976_q1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1
21010311314221970_q1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
21010311315477324_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
21010311340333196_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
21010311401415348_q1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1
21010311412518704_q1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0
21010311442858656_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
21010311470157424_q1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1
21010311490246804_q1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
21010311490903100_q1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1
21010311495684356_q1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
21010311500780750_q1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1
21010311520608120_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
21010311543188960_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
21010311550500504_q1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
21010311572108030_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
21010311572131216_q1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1
21010311573934612_q1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
21010311584850790_q1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
21010311594927604_q1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1
21010312000406004_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
21010312003609064_q1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1
21010312012357670_q1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1
21010312031065908_q1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1
21010312032211144_q1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1
21010312041991716_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
21010312054236200_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
21010312074134348_q1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1
21010312084727876_q1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1
21010312095532990_q1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
21010312105492308_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
21010312122778916_q1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
21010312131758020_q1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1
21010312164726224_q1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1
21010312181373960_q1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
21010312185292930_q1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0
21010312185974200_q1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
21010312200822870_q1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21010312205309496_q1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
21010312214717004_q1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1
21010312223952924_q1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1
21010312231405332_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
21010312250392692_q1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
21010312252180160_q1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1
21010312260085630_q1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1
21010312315933760_q1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1
21010312340242370_q1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
21010312340320604_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
21010312344617024_q1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1
21010312345472350_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21010312355357744_q1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
21010312361545184_q1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
21010312374617950_q1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1
21010312390009864_q1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1
21010312401042296_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
21010312401954800_q1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
21010312405610070_q1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1
21010312421907812_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010312423551310_q1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1
21010312430363756_q1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1
21010312431974510_q1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1
21010312434765416_q1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1
21010312450216880_q1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1
21010312473435784_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21010312482732856_q1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
21010312495704332_q1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
21010312522711870_q1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1
21010312563770910_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
21010313002299430_q1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
21010313003570028_q1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1
21010313005684776_q1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1
21010313013563852_q1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010313014493988_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
21010313022524150_q1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1
21010313025346360_q1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
21010313045231796_q1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
21010313055879668_q1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
21010313061823200_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
21010313071173944_q1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1
21010313083683510_q1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
21010313094986090_q1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1
21010313105571068_q1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0
21010313125052736_q1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
21010313135187224_q1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1
21010313182088680_q1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1
21010313185284932_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010313191067852_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21010313221367812_q1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1
21010313232529504_q1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1
21010313260111476_q1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1
21010313283666136_q1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1
21010313301681970_q1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1
21010313303934268_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
21010313351099976_q1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
21010313373308936_q1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1
21010313374875876_q1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
21010313390492816_q1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
21010313392675500_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
21010313394978650_q1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
21010313404191104_q1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
21010313424869516_q1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1
21010313425660640_q1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1
21010313425978840_q1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1
21010313430232810_q1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
21010313452415564_q1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1
21010313493322068_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
21010313570759600_q1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
21010314012710990_q1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0
21010314025426444_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
21010314050530360_q1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
21010314060742940_q1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
21010314105868376_q1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1
21010314111639796_q1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0
21010314140622336_q1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
21010314204896736_q1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1
21010314241312784_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
21010314245906696_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010314282171276_q1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1
21010314304054296_q1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
21010314310058864_q1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
21010314312031976_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
21010314312035144_q1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1
21010314315916610_q1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
21010314320589964_q1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
21010314324769764_q1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1
21010314330241190_q1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21010314354238884_q1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1
